"","X","participant","text","tier_name","word","duration","vot","relative_vot","language","vot_ms","vowel","sp_eng_p","fr_sp_p","fr_eng_p"
"335",736,314812,"k","MAU","cabbage",0.644072452640643,0.0356852324913892,0.0554056183354571,"english",35.6852324913892,"a",0.468922552099437,0.342572595559277,0.709899606537796
"336",737,314812,"t","MAU","terre",0.442525283747426,0.0314903728276122,0.0711606183514374,"french",31.4903728276122,"e",0.468922552099437,0.342572595559277,0.709899606537796
"337",738,314812,"t","MAU","tasse",0.440384531077804,0.0184346917384589,0.0418604434023637,"french",18.4346917384589,"a",0.468922552099437,0.342572595559277,0.709899606537796
"338",739,314812,"k","MAU","quitte",0.380752402799579,0.0477114027062455,0.125308211728765,"french",47.7114027062455,"i",0.468922552099437,0.342572595559277,0.709899606537796
"339",740,314812,"k","MAU","quelle",0.61511696326062,0.0384392652123996,0.06249098546826,"french",38.4392652123996,"e",0.468922552099437,0.342572595559277,0.709899606537796
"340",741,314812,"p","MAU","pile",0.523830611586718,0.0168171785304247,0.0321042301813641,"french",16.8171785304247,"i",0.468922552099437,0.342572595559277,0.709899606537796
"341",742,314812,"p","MAU","pere",0.531301464252505,0.0171837829858268,0.0323428112700628,"french",17.1837829858268,"e",0.468922552099437,0.342572595559277,0.709899606537796
"342",743,314812,"p","MAU","patte",0.72593066101033,0.0228244102231501,0.0314415845053075,"french",22.8244102231501,"a",0.468922552099437,0.342572595559277,0.709899606537796
"343",744,314810,"t","MAU","tipping",0.621961359070034,0.0691438002296211,0.111170572289259,"english",69.1438002296211,"i",0.305230040560893,0.565559198004002,0.96930826307808
"344",745,314810,"t","MAU","teller",0.548938774165483,0.0589387741654824,0.107368575402755,"english",58.9387741654824,"e",0.305230040560893,0.565559198004002,0.96930826307808
"345",746,314810,"t","MAU","tacky",0.56141474956946,0.0601199483352469,0.107086513814167,"english",60.1199483352469,"a",0.305230040560893,0.565559198004002,0.96930826307808
"346",747,314810,"p","MAU","penny",0.469755618541906,0.0314662887485648,0.0669843797637469,"english",31.4662887485648,"e",0.305230040560893,0.565559198004002,0.96930826307808
"347",748,314810,"p","MAU","pass",0.738355948622274,0.0295326061997705,0.039997790029154,"english",29.5326061997705,"a",0.305230040560893,0.565559198004002,0.96930826307808
"348",749,314810,"p","MAU","parrot",0.677943860595845,0.0450428918817241,0.066440445145614,"english",45.0428918817241,"a",0.305230040560893,0.565559198004002,0.96930826307808
"349",750,314810,"k","MAU","kitten",0.539166401614703,0.0878946613088404,0.163019544700137,"english",87.8946613088404,"i",0.305230040560893,0.565559198004002,0.96930826307808
"350",751,314810,"k","MAU","kennel",0.548780618541906,0.0987806185419059,0.180000195350126,"english",98.7806185419059,"e",0.305230040560893,0.565559198004002,0.96930826307808
"351",752,314810,"k","MAU","cabbage",0.795670353760046,0.0856703537600461,0.107670662046411,"english",85.6703537600461,"a",0.305230040560893,0.565559198004002,0.96930826307808
"352",753,314810,"t","MAU","tiro",0.398300703214696,0.0393768082663604,0.0988620104070846,"spanish",39.3768082663604,"i",0.305230040560893,0.565559198004002,0.96930826307808
"353",754,314810,"t","MAU","tema",0.355170906285878,0.0228526119402985,0.0643425785610502,"spanish",22.8526119402985,"e",0.305230040560893,0.565559198004002,0.96930826307808
"354",755,314810,"k","MAU","quiso",0.500390849386661,0.066096785304248,0.13209031577069,"spanish",66.096785304248,"i",0.305230040560893,0.565559198004002,0.96930826307808
"355",756,314810,"k","MAU","queja",0.49508393010907,0.0479904850746269,0.0969340391720133,"spanish",47.9904850746269,"e",0.305230040560893,0.565559198004002,0.96930826307808
"356",757,314810,"p","MAU","piso",0.496389982778416,0.0339859357060849,0.0684661997324308,"spanish",33.9859357060849,"i",0.305230040560893,0.565559198004002,0.96930826307808
"357",758,314810,"p","MAU","pena",0.391004987083812,0.0257824339839265,0.0659388878290703,"spanish",25.7824339839265,"e",0.305230040560893,0.565559198004002,0.96930826307808
"358",759,314810,"p","MAU","pato",0.496203166475854,0.0182820895522389,0.0368439598684594,"spanish",18.2820895522389,"a",0.305230040560893,0.565559198004002,0.96930826307808
"359",760,314810,"k","MAU","cama",0.390615492250287,0.047170134902411,0.120758484592277,"spanish",47.170134902411,"a",0.305230040560893,0.565559198004002,0.96930826307808
"360",761,314810,"t","MAU","terre",0.496134012629162,0.0921136050516648,0.185662749795216,"french",92.1136050516648,"e",0.305230040560893,0.565559198004002,0.96930826307808
"361",762,314810,"t","MAU","tasse",0.702706120838117,0.0527061208381172,0.0750044994275198,"french",52.7061208381172,"a",0.305230040560893,0.565559198004002,0.96930826307808
"362",763,314810,"k","MAU","quitte",0.493468104190586,0.098617809988519,0.199846371327844,"french",98.617809988519,"i",0.305230040560893,0.565559198004002,0.96930826307808
"363",764,314810,"p","MAU","pile",0.58,0.0462612012055108,0.0797606917336393,"french",46.2612012055108,"i",0.305230040560893,0.565559198004002,0.96930826307808
"364",765,314810,"p","MAU","pere",0.655888253444317,0.0274231343283582,0.0418106806827976,"french",27.4231343283582,"e",0.305230040560893,0.565559198004002,0.96930826307808
"365",766,314810,"p","MAU","patte",0.515141884328358,0.0223252439724453,0.0433380485097866,"french",22.3252439724453,"a",0.305230040560893,0.565559198004002,0.96930826307808
"366",893,314801,"t","MAU","tiro",0.371044847876005,0.0271887485648681,0.0732761786627852,"spanish",27.1887485648681,"i",0.973145996850414,0.864066879789181,0.847085300828624
"367",894,314801,"t","MAU","tema",0.375528056831228,0.0411347014925373,0.109538290799465,"spanish",41.1347014925373,"e",0.973145996850414,0.864066879789181,0.847085300828624
"368",895,314801,"t","MAU","talla",0.498495272675086,0.026251205510907,0.0526608915868641,"spanish",26.251205510907,"a",0.973145996850414,0.864066879789181,0.847085300828624
"369",896,314801,"k","MAU","quiso",0.360966611653272,0.0648076636050517,0.179539219176601,"spanish",64.8076636050517,"i",0.973145996850414,0.864066879789181,0.847085300828624
"370",897,314801,"k","MAU","queja",0.366870662313433,0.0506566231343284,0.13807760700977,"spanish",50.6566231343284,"e",0.973145996850414,0.864066879789181,0.847085300828624
"371",898,314801,"p","MAU","piso",0.34550714695752,0.0206259471871413,0.0596975992212318,"spanish",20.6259471871413,"i",0.973145996850414,0.864066879789181,0.847085300828624
"372",899,314801,"p","MAU","pena",0.311762546641791,0.0192489308266359,0.0617422812136332,"spanish",19.2489308266359,"e",0.973145996850414,0.864066879789181,0.847085300828624
"373",900,314801,"p","MAU","pato",0.316972517221584,0.0176961251435133,0.0558285787633207,"spanish",17.6961251435133,"a",0.973145996850414,0.864066879789181,0.847085300828624
"374",901,314801,"k","MAU","cama",0.353418584959816,0.0418091860509864,0.118299341999063,"spanish",41.8091860509864,"a",0.973145996850414,0.864066879789181,0.847085300828624
"375",902,314801,"t","MAU","tir",0.414835321469575,0.0643817278989667,0.155198278851693,"french",64.3817278989667,"i",0.973145996850414,0.864066879789181,0.847085300828624
"376",903,314801,"t","MAU","terre",0.316571648966705,0.0304701492537314,0.0962504044603692,"french",30.4701492537314,"e",0.973145996850414,0.864066879789181,0.847085300828624
"377",904,314801,"t","MAU","tasse",0.652622420350172,0.0303529563719861,0.0465092148622474,"french",30.3529563719861,"a",0.973145996850414,0.864066879789181,0.847085300828624
"378",905,314801,"k","MAU","quitte",0.395281377009185,0.0506273249138921,0.128079205999922,"french",50.6273249138921,"i",0.973145996850414,0.864066879789181,0.847085300828624
"379",906,314801,"k","MAU","quelle",0.384112894661309,0.0869571182548795,0.226384272601819,"french",86.9571182548795,"e",0.973145996850414,0.864066879789181,0.847085300828624
"380",907,314801,"p","MAU","pile",0.445556340502476,0.0229698048220436,0.0515530870824089,"french",22.9698048220436,"i",0.973145996850414,0.864066879789181,0.847085300828624
"381",908,314801,"p","MAU","pere",0.443233216223846,0.0179635682893595,0.04052847943663,"french",17.9635682893595,"e",0.973145996850414,0.864066879789181,0.847085300828624
"382",909,314801,"p","MAU","patte",0.513026052873559,0.0250769482475153,0.0488804576435338,"french",25.0769482475153,"a",0.973145996850414,0.864066879789181,0.847085300828624
"383",910,314801,"t","MAU","tipping",0.436230188008216,0.0303236581515499,0.0695129749960789,"english",30.3236581515499,"i",0.973145996850414,0.864066879789181,0.847085300828624
"384",911,314801,"t","MAU","teller",0.503928847653699,0.0237062787974812,0.0470429087516185,"english",23.7062787974812,"e",0.973145996850414,0.864066879789181,0.847085300828624
"385",912,314801,"t","MAU","tacky",0.29763706946039,0.0287122560275546,0.0964673388284909,"english",28.7122560275546,"a",0.973145996850414,0.864066879789181,0.847085300828624
"386",913,314801,"p","MAU","penny",0.419685153127332,0.0214462973593572,0.0511009198194114,"english",21.4462973593572,"e",0.973145996850414,0.864066879789181,0.847085300828624
"387",914,314801,"p","MAU","pass",0.549729508508638,0.0385008172293655,0.0700359297317228,"english",38.5008172293655,"a",0.973145996850414,0.864066879789181,0.847085300828624
"388",915,314801,"p","MAU","parrot",0.29327140499426,0.0333999712973594,0.113887582384696,"english",33.3999712973594,"a",0.973145996850414,0.864066879789181,0.847085300828624
"389",916,314801,"k","MAU","kennel",0.384513303673938,0.0717220436280138,0.186526819599545,"english",71.7220436280138,"e",0.973145996850414,0.864066879789181,0.847085300828624
"390",917,314801,"k","MAU","cabbage",0.62957586466705,0.0716341489667049,0.113781599624358,"english",71.6341489667049,"a",0.973145996850414,0.864066879789181,0.847085300828624
"391",918,314800,"t","MAU","tipping",0.500976908725603,0.00984420206659009,0.0196500115976044,"english",9.84420206659009,"i",0.820025299243411,0.988501390234923,0.808046626832198
"392",919,314800,"t","MAU","teller",0.44452054391504,0.0245205439150401,0.0551617787989719,"english",24.5205439150401,"e",0.820025299243411,0.988501390234923,0.808046626832198
"393",920,314800,"t","MAU","tacky",0.475185096153846,0.0163484070034445,0.0344042924236655,"english",16.3484070034445,"a",0.820025299243411,0.988501390234923,0.808046626832198
"394",921,314800,"p","MAU","penny",0.405603889207807,0.0182820895522388,0.0450737530844338,"english",18.2820895522388,"e",0.820025299243411,0.988501390234923,0.808046626832198
"395",922,314800,"p","MAU","parrot",0.516937187858783,0.0166120909873708,0.0321356083051021,"english",16.6120909873708,"a",0.820025299243411,0.988501390234923,0.808046626832198
"396",923,314800,"k","MAU","kitten",0.38948659227899,0.0456173292192883,0.117121693335756,"english",45.6173292192883,"i",0.820025299243411,0.988501390234923,0.808046626832198
"397",924,314800,"k","MAU","kennel",0.434980697474168,0.0421894374282434,0.0969915163436625,"english",42.1894374282434,"e",0.820025299243411,0.988501390234923,0.808046626832198
"398",925,314800,"k","MAU","cabbage",0.599794453214696,0.0307631314580943,0.0512894564016294,"english",30.7631314580943,"a",0.820025299243411,0.988501390234923,0.808046626832198
"399",926,314800,"t","MAU","tiro",0.393407211538461,0.0233799799081514,0.0594294644897878,"spanish",23.3799799081514,"i",0.820025299243411,0.988501390234923,0.808046626832198
"400",927,314800,"t","MAU","tema",0.427757538030999,0.0159968283582088,0.0373969525629951,"spanish",15.9968283582088,"e",0.820025299243411,0.988501390234923,0.808046626832198
"401",928,314800,"t","MAU","talla",0.393105152123995,0.0131051521239953,0.033337523187337,"spanish",13.1051521239953,"a",0.820025299243411,0.988501390234923,0.808046626832198
"402",929,314800,"k","MAU","quiso",0.482012270378875,0.0590652123995408,0.122538814941607,"spanish",59.0652123995408,"i",0.820025299243411,0.988501390234923,0.808046626832198
"403",930,314800,"k","MAU","queja",0.489495162024075,0.0283020809414466,0.0578189186271357,"spanish",28.3020809414466,"e",0.820025299243411,0.988501390234923,0.808046626832198
"404",931,314800,"p","MAU","piso",0.440350660160735,0.0103129735935706,0.0234199117353571,"spanish",10.3129735935706,"i",0.820025299243411,0.988501390234923,0.808046626832198
"405",932,314800,"p","MAU","pena",0.346219840700345,0.0135357778415615,0.0390959045390953,"spanish",13.5357778415615,"e",0.820025299243411,0.988501390234923,0.808046626832198
"406",933,314800,"p","MAU","pato",0.437303645235362,0.0119536739380024,0.0273349515107947,"spanish",11.9536739380024,"a",0.820025299243411,0.988501390234923,0.808046626832198
"407",934,314800,"k","MAU","cama",0.378393710533869,0.0283937105338692,0.0750374801256844,"spanish",28.3937105338692,"a",0.820025299243411,0.988501390234923,0.808046626832198
"408",935,314800,"t","MAU","tir",0.480914567618554,0.0166448965696366,0.0346109219607563,"french",16.6448965696366,"i",0.820025299243411,0.988501390234923,0.808046626832198
"409",936,314800,"t","MAU","terre",0.550507652841562,0.0405487370838117,0.0736569907330277,"french",40.5487370838117,"e",0.820025299243411,0.988501390234923,0.808046626832198
"410",937,314800,"t","MAU","tasse",0.61420848880597,0.0251964695752009,0.0410226658120327,"french",25.1964695752009,"a",0.820025299243411,0.988501390234923,0.808046626832198
"411",938,314800,"k","MAU","quitte",0.572702207319353,0.0490452210103329,0.0856382608334948,"french",49.0452210103329,"i",0.820025299243411,0.988501390234923,0.808046626832198
"412",939,314800,"k","MAU","quelle",0.457532251004593,0.03158348163031,0.0690300663198341,"french",31.58348163031,"e",0.820025299243411,0.988501390234923,0.808046626832198
"413",940,314800,"p","MAU","pile",0.519897226607348,0.0257824339839265,0.0495914051170708,"french",25.7824339839265,"i",0.820025299243411,0.988501390234923,0.808046626832198
"414",941,314800,"p","MAU","pere",0.619047506816632,0.026704957595984,0.0431387854759494,"french",26.704957595984,"e",0.820025299243411,0.988501390234923,0.808046626832198
"415",942,314800,"p","MAU","patte",0.535136729616054,0.0146557496840238,0.0273869253836098,"french",14.6557496840238,"a",0.820025299243411,0.988501390234923,0.808046626832198
"416",1018,314795,"t","MAU","tir",0.441055689927864,0.035673145711778,0.0808812731054722,"french",35.673145711778,"i",0.0794720823321949,0.633980848666813,0.141746414112812
"417",1019,314795,"t","MAU","terre",0.416067089552239,0.0344138059701493,0.0827121558861687,"french",34.4138059701493,"e",0.0794720823321949,0.633980848666813,0.141746414112812
"418",1020,314795,"t","MAU","tasse",0.47527276119403,0.0252727611940298,0.0531752779825566,"french",25.2727611940298,"a",0.0794720823321949,0.633980848666813,0.141746414112812
"419",1021,314795,"k","MAU","quitte",0.571690757032147,0.0390252296211251,0.0682628311566889,"french",39.0252296211251,"i",0.0794720823321949,0.633980848666813,0.141746414112812
"420",1022,314795,"k","MAU","quelle",0.292355919946272,0.0431194478010435,0.147489566173204,"french",43.1194478010435,"e",0.0794720823321949,0.633980848666813,0.141746414112812
"421",1023,314795,"p","MAU","pile",0.60261104954596,0.0254308553386912,0.0422011102482308,"french",25.4308553386912,"i",0.0794720823321949,0.633980848666813,0.141746414112812
"422",1024,314795,"p","MAU","pere",0.484394273823192,0.0143942738231918,0.0297160280396829,"french",14.3942738231918,"e",0.0794720823321949,0.633980848666813,0.141746414112812
"423",1025,314795,"p","MAU","patte",0.539114557979334,0.037970493685419,0.0704312156357584,"french",37.9704936854191,"a",0.0794720823321949,0.633980848666813,0.141746414112812
"424",1026,314795,"t","MAU","tipping",0.47110202999426,0.0956293915040184,0.20299082877054,"english",95.6293915040184,"i",0.0794720823321949,0.633980848666813,0.141746414112812
"425",1027,314795,"t","MAU","teller",0.403036588458848,0.0189852468427095,0.0471055169340985,"english",18.9852468427095,"e",0.0794720823321949,0.633980848666813,0.141746414112812
"426",1028,314795,"t","MAU","tacky",0.454086872129736,0.0483420637198622,0.106459945633598,"english",48.3420637198622,"a",0.0794720823321949,0.633980848666813,0.141746414112812
"427",1029,314795,"p","MAU","pass",0.503892515616927,0.0219913605051665,0.0436429592097472,"english",21.9913605051665,"a",0.0794720823321949,0.633980848666813,0.141746414112812
"428",1030,314795,"p","MAU","parrot",0.383642617680826,0.0220335134176606,0.0574323925502757,"english",22.0335134176606,"a",0.0794720823321949,0.633980848666813,0.141746414112812
"429",1031,314795,"k","MAU","kitten",0.553755064991569,0.101518333811711,0.183327142684025,"english",101.518333811711,"i",0.0794720823321949,0.633980848666813,0.141746414112812
"430",1032,314795,"k","MAU","kennel",0.414433338117107,0.0481662743972445,0.116222007177507,"english",48.1662743972445,"e",0.0794720823321949,0.633980848666813,0.141746414112812
"431",1033,314795,"k","MAU","cabbage",0.425822638166283,0.056081557343719,0.131701681209864,"english",56.081557343719,"a",0.0794720823321949,0.633980848666813,0.141746414112812
"432",1034,314795,"t","MAU","tiro",0.454935020472233,0.025895203110452,0.0569206632709265,"spanish",25.895203110452,"i",0.0794720823321949,0.633980848666813,0.141746414112812
"433",1035,314795,"t","MAU","tema",0.395388988805311,0.0161513857213096,0.0408493564024427,"spanish",16.1513857213096,"e",0.0794720823321949,0.633980848666813,0.141746414112812
"434",1036,314795,"t","MAU","talla",0.387069259471872,0.0236729621125144,0.0611594993227166,"spanish",23.6729621125144,"a",0.0794720823321949,0.633980848666813,0.141746414112812
"435",1037,314795,"k","MAU","quiso",0.402225746268657,0.0314076923076922,0.0780847387295647,"spanish",31.4076923076922,"i",0.0794720823321949,0.633980848666813,0.141746414112812
"436",1038,314795,"k","MAU","queja",0.480432444747417,0.0692902913318025,0.144224837621513,"spanish",69.2902913318025,"e",0.0794720823321949,0.633980848666813,0.141746414112812
"437",1039,314795,"p","MAU","piso",0.358914588117107,0.0135357778415615,0.0377130891017029,"spanish",13.5357778415615,"i",0.0794720823321949,0.633980848666813,0.141746414112812
"438",1040,314795,"p","MAU","pato",0.405706662600459,0.0118950774971297,0.0293194038788661,"spanish",11.8950774971297,"a",0.0794720823321949,0.633980848666813,0.141746414112812
"439",1041,314795,"k","MAU","cama",0.386849752439724,0.0218857706659012,0.056574343211739,"spanish",21.8857706659012,"a",0.0794720823321949,0.633980848666813,0.141746414112812
"440",1091,314789,"t","MAU","tir",0.365137457044674,0.0206862874530591,0.056653424769095,"french",20.6862874530591,"i",0.0923200864664409,0.484301859862302,0.343513861726701
"441",1092,314789,"t","MAU","terre",0.459626609817977,0.0199953956714254,0.0435035640763794,"french",19.9953956714254,"e",0.0923200864664409,0.484301859862302,0.343513861726701
"442",1093,314789,"t","MAU","tasse",0.462328785713381,0.01696735395189,0.0366997567017358,"french",16.96735395189,"a",0.0923200864664409,0.484301859862302,0.343513861726701
"443",1094,314789,"k","MAU","quitte",0.501352753170193,0.0666322129152348,0.132904850913655,"french",66.6322129152348,"i",0.0923200864664409,0.484301859862302,0.343513861726701
"444",1095,314789,"k","MAU","quelle",0.446591682399846,0.0365916823998457,0.0819354319435895,"french",36.5916823998457,"e",0.0923200864664409,0.484301859862302,0.343513861726701
"445",1096,314789,"p","MAU","pile",0.669871356717139,0.0668666042121145,0.0998200677512319,"french",66.8666042121145,"i",0.0923200864664409,0.484301859862302,0.343513861726701
"446",1097,314789,"p","MAU","pere",0.607070062426758,0.0344669697560185,0.056775933931311,"french",34.4669697560185,"e",0.0923200864664409,0.484301859862302,0.343513861726701
"447",1098,314789,"t","MAU","tiro",0.31418331185567,0.0173385148195875,0.0551859827219357,"spanish",17.3385148195875,"i",0.0923200864664409,0.484301859862302,0.343513861726701
"448",1099,314789,"t","MAU","talla",0.386119952749141,0.0113115693012601,0.0292954798650593,"spanish",11.3115693012601,"a",0.0923200864664409,0.484301859862302,0.343513861726701
"449",1100,314789,"k","MAU","quiso",0.389577650701604,0.0489932345360825,0.125759869560918,"spanish",48.9932345360825,"i",0.0923200864664409,0.484301859862302,0.343513861726701
"450",1101,314789,"k","MAU","queja",0.41582104632016,0.0291979882588774,0.0702176778142117,"spanish",29.1979882588774,"e",0.0923200864664409,0.484301859862302,0.343513861726701
"451",1102,314789,"p","MAU","piso",0.400196900429362,0.01600994038351,0.0400051583766224,"spanish",16.00994038351,"i",0.0923200864664409,0.484301859862302,0.343513861726701
"452",1103,314789,"p","MAU","pena",0.296638208762886,0.0132910939289805,0.0448057382237114,"spanish",13.2910939289805,"e",0.0923200864664409,0.484301859862302,0.343513861726701
"453",1104,314789,"p","MAU","pato",0.417046552835052,0.0127255154639175,0.0305134172130435,"spanish",12.7255154639175,"a",0.0923200864664409,0.484301859862302,0.343513861726701
"454",1105,314789,"k","MAU","cama",0.272863240979381,0.0231180197594502,0.0847238333623584,"spanish",23.1180197594502,"a",0.0923200864664409,0.484301859862302,0.343513861726701
"455",1106,314789,"t","MAU","tipping",0.551728414948454,0.0301170532646048,0.0545867358805845,"english",30.1170532646048,"i",0.0923200864664409,0.484301859862302,0.343513861726701
"456",1107,314789,"t","MAU","teller",0.469998783584703,0.0482783333837976,0.102720124115166,"english",48.2783333837976,"e",0.0923200864664409,0.484301859862302,0.343513861726701
"457",1108,314789,"t","MAU","tacky",0.378739422250859,0.0360556271477662,0.0951990340310671,"english",36.0556271477662,"a",0.0923200864664409,0.484301859862302,0.343513861726701
"458",1109,314789,"p","MAU","penny",0.375890383376289,0.0292686855670103,0.0778649490953075,"english",29.2686855670103,"e",0.0923200864664409,0.484301859862302,0.343513861726701
"459",1110,314789,"p","MAU","pass",0.326833655498282,0.015479949816509,0.047363389773641,"english",15.479949816509,"a",0.0923200864664409,0.484301859862302,0.343513861726701
"460",1111,314789,"p","MAU","parrot",0.319261347365407,0.0370453894616266,0.116034683707661,"english",37.0453894616266,"a",0.0923200864664409,0.484301859862302,0.343513861726701
"461",1112,314789,"k","MAU","kennel",0.501845468213059,0.0746563573883162,0.148763637647557,"english",74.6563573883162,"e",0.0923200864664409,0.484301859862302,0.343513861726701
"462",1113,314789,"k","MAU","cabbage",0.49576366516323,0.0378584085051545,0.0763638224529619,"english",37.8584085051545,"a",0.0923200864664409,0.484301859862302,0.343513861726701
"463",1213,314779,"t","MAU","terre",0.511896020078436,0.00646608840003165,0.012631644213684,"french",6.46608840003165,"e",0.219196837295241,0.287539333589021,0.952642946646371
"464",1214,314779,"t","MAU","tasse",0.78,0.0718655848232819,0.0921353651580537,"french",71.8655848232819,"a",0.219196837295241,0.287539333589021,0.952642946646371
"465",1215,314779,"k","MAU","quitte",0.40456938083924,0.0911120346260202,0.225207440160244,"french",91.1120346260202,"i",0.219196837295241,0.287539333589021,0.952642946646371
"466",1216,314779,"k","MAU","quelle",0.392195285652921,0.0381765463917526,0.0973406560157827,"french",38.1765463917526,"e",0.219196837295241,0.287539333589021,0.952642946646371
"467",1217,314779,"p","MAU","pile",0.459152470488348,0.021780158587383,0.0474355687648113,"french",21.780158587383,"i",0.219196837295241,0.287539333589021,0.952642946646371
"468",1218,314779,"p","MAU","pere",0.517624310953253,0.017285522257306,0.0333939536678119,"french",17.285522257306,"e",0.219196837295241,0.287539333589021,0.952642946646371
"469",1219,314779,"t","MAU","teller",0.48119135472887,0.0303539943336812,0.0630809220393919,"english",30.3539943336812,"e",0.219196837295241,0.287539333589021,0.952642946646371
"470",1220,314779,"t","MAU","tacky",0.494690363688431,0.018098510882016,0.0365855335185283,"english",18.098510882016,"a",0.219196837295241,0.287539333589021,0.952642946646371
"471",1221,314779,"p","MAU","penny",0.458822487113402,0.013573883161512,0.0295841715320223,"english",13.573883161512,"e",0.219196837295241,0.287539333589021,0.952642946646371
"472",1222,314779,"p","MAU","pass",0.57608726012748,0.0463480704273151,0.0804532119267122,"english",46.3480704273152,"a",0.219196837295241,0.287539333589021,0.952642946646371
"473",1223,314779,"p","MAU","parrot",0.333283263530928,0.0119617774625129,0.0358907235118421,"english",11.9617774625129,"a",0.219196837295241,0.287539333589021,0.952642946646371
"474",1224,314779,"k","MAU","kennel",0.497858408505155,0.107858408505155,0.216644746101618,"english",107.858408505155,"e",0.219196837295241,0.287539333589021,0.952642946646371
"475",1225,314779,"k","MAU","cabbage",0.636361908471596,0.0722526489117984,0.113540185152398,"english",72.2526489117984,"a",0.219196837295241,0.287539333589021,0.952642946646371
"476",1226,314779,"t","MAU","tiro",0.441304795958093,0.0130790020045819,0.029637117303896,"spanish",13.0790020045819,"i",0.219196837295241,0.287539333589021,0.952642946646371
"477",1227,314779,"t","MAU","tema",0.498121735243408,0.0175711528924873,0.035274816674886,"spanish",17.5711528924873,"e",0.219196837295241,0.287539333589021,0.952642946646371
"478",1228,314779,"t","MAU","talla",0.503174040664376,0.0231740406643758,0.0460557158985735,"spanish",23.1740406643758,"a",0.219196837295241,0.287539333589021,0.952642946646371
"479",1229,314779,"k","MAU","quiso",0.492676046209608,0.0340090200900913,0.0690291731285476,"spanish",34.0090200900913,"i",0.219196837295241,0.287539333589021,0.952642946646371
"480",1230,314779,"k","MAU","queja",0.461134826030928,0.0427718714203895,0.0927535050617081,"spanish",42.7718714203895,"e",0.219196837295241,0.287539333589021,0.952642946646371
"481",1231,314779,"p","MAU","piso",0.405715474656357,0.0106045962199313,0.026138012677267,"spanish",10.6045962199313,"i",0.219196837295241,0.287539333589021,0.952642946646371
"482",1232,314779,"p","MAU","pena",0.325729533766914,0.0127255154639176,0.0390677360961189,"spanish",12.7255154639176,"e",0.219196837295241,0.287539333589021,0.952642946646371
"483",1233,314779,"p","MAU","pato",0.488226648920747,0.0171794458762887,0.0351874399200963,"spanish",17.1794458762887,"a",0.219196837295241,0.287539333589021,0.952642946646371
"484",1234,314779,"k","MAU","cama",0.484381398553837,0.0243813985538374,0.0503351256398989,"spanish",24.3813985538374,"a",0.219196837295241,0.287539333589021,0.952642946646371
"485",1356,314767,"t","MAU","teller",0.550541787456946,0.0647783653846153,0.117662940144541,"english",64.7783653846153,"e",0.653969577856742,0.635817739161334,0.938468828070347
"486",1357,314767,"t","MAU","tacky",0.69503975315729,0.0550397531572904,0.0791893598995835,"english",55.0397531572904,"a",0.653969577856742,0.635817739161334,0.938468828070347
"487",1358,314767,"p","MAU","penny",0.417816846280144,0.0155053327646081,0.0371103580495934,"english",15.5053327646081,"e",0.653969577856742,0.635817739161334,0.938468828070347
"488",1359,314767,"p","MAU","pass",0.505384343171104,0.0170692594718714,0.0337748086234093,"english",17.0692594718714,"a",0.653969577856742,0.635817739161334,0.938468828070347
"489",1360,314767,"p","MAU","parrot",0.792286285306391,0.0179241902091882,0.0226233755923929,"english",17.9241902091882,"a",0.653969577856742,0.635817739161334,0.938468828070347
"490",1361,314767,"k","MAU","kitten",0.617963544058554,0.0583327568886338,0.0943951426414673,"english",58.3327568886338,"i",0.653969577856742,0.635817739161334,0.938468828070347
"491",1362,314767,"k","MAU","kennel",0.599092673650976,0.0770543197474167,0.128618364297187,"english",77.0543197474167,"e",0.653969577856742,0.635817739161334,0.938468828070347
"492",1363,314767,"k","MAU","cabbage",0.602348970292767,0.0323489702927669,0.0537046992494134,"english",32.3489702927669,"a",0.653969577856742,0.635817739161334,0.938468828070347
"493",1364,314767,"t","MAU","tir",0.807127250135049,0.0273694529940103,0.0339097124888681,"french",27.3694529940103,"i",0.653969577856742,0.635817739161334,0.938468828070347
"494",1365,314767,"t","MAU","terre",0.591136064035496,0.0497570281675491,0.0841718703945652,"french",49.7570281675491,"e",0.653969577856742,0.635817739161334,0.938468828070347
"495",1366,314767,"t","MAU","tasse",0.484404489627258,0.0256774070957145,0.0530081938659836,"french",25.6774070957145,"a",0.653969577856742,0.635817739161334,0.938468828070347
"496",1367,314767,"k","MAU","quitte",0.4721467110672,0.076761337543054,0.16257941809983,"french",76.761337543054,"i",0.653969577856742,0.635817739161334,0.938468828070347
"497",1368,314767,"k","MAU","quelle",0.39463750717566,0.0504515355912744,0.127842728260539,"french",50.4515355912744,"e",0.653969577856742,0.635817739161334,0.938468828070347
"498",1369,314767,"p","MAU","pile",0.423943160568492,0.0168348737083811,0.0397102141848595,"french",16.8348737083811,"i",0.653969577856742,0.635817739161334,0.938468828070347
"499",1370,314767,"p","MAU","pere",0.50923874282434,0.0147663030998851,0.0289968179129268,"french",14.7663030998851,"e",0.653969577856742,0.635817739161334,0.938468828070347
"500",1371,314767,"p","MAU","patte",0.4650540815155,0.0236729621125144,0.0509036756227789,"french",23.6729621125144,"a",0.653969577856742,0.635817739161334,0.938468828070347
"501",1372,314767,"t","MAU","tiro",0.411922997990815,0.0179305109070036,0.043528792989129,"spanish",17.9305109070036,"i",0.653969577856742,0.635817739161334,0.938468828070347
