"","X","participant","text","tier_name","word","duration","vot","relative_vot","language","vot_ms","sp_eng_p","fr_sp_p","fr_eng_p","relative_vot_z"
"256",621,314817,"k","MAU","quiso",0.544770038030999,0.028858747129736,0.0529741819760173,"spanish",28.858747129736,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.695398001764462
"257",622,314817,"k","MAU","queja",0.509769609459852,0.0186629664179104,0.0366105904933908,"spanish",18.6629664179104,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.967482999142523
"258",623,314817,"p","MAU","piso",0.546903006601607,0.013184199196326,0.0241070153888,"spanish",13.184199196326,0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.17538572044677
"259",624,314817,"p","MAU","pena",0.362724045637199,0.0108989380022961,0.0300474648245333,"spanish",10.8989380022961,0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.07661112253151
"260",625,314817,"p","MAU","pato",0.660819431687715,0.0105473593570609,0.0159610308827075,"spanish",10.5473593570609,0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.31083276917901
"261",626,314817,"k","MAU","cama",0.442426180396097,0.0166999856486797,0.0377463775623054,"spanish",16.6999856486797,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.948597742687926
"262",627,314817,"t","MAU","tipping",0.549413117106774,0.0267199770378875,0.0486336714685586,"english",26.7199770378875,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.767569675769843
"263",628,314817,"t","MAU","teller",0.490959381360672,0.0491774943605672,0.100166116032398,"english",49.1774943605672,0.00119715040247943,0.0741015446312265,0.00907904849954986,0.0892840937051458
"264",629,314817,"t","MAU","tacky",0.615591306687715,0.0487815370264064,0.0792433819263678,"english",48.7815370264064,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.25860787490243
"265",630,314817,"p","MAU","penny",0.559920952927669,0.0360954075774972,0.0644651845742947,"english",36.0954075774972,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.504331791443635
"266",631,314817,"p","MAU","pass",0.598774251323192,0.0403436495407579,0.0673770614745124,"english",40.3436495407579,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.455914668613225
"267",632,314817,"p","MAU","parrot",0.615106953214696,0.0428632964982778,0.0696842984366605,"english",42.8632964982778,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.417551173443895
"268",633,314817,"k","MAU","kitten",0.631544876578645,0.105825172215844,0.167565562069231,"english",105.825172215844,0.00119715040247943,0.0741015446312265,0.00907904849954986,1.2099658289883
"269",634,314817,"k","MAU","kennel",0.643038167336395,0.0963911452353616,0.149899570712318,"english",96.3911452353616,0.00119715040247943,0.0741015446312265,0.00907904849954986,0.916225227047103
"270",635,314817,"k","MAU","cabbage",0.686968782290471,0.0683234500574054,0.0994564117303895,"english",68.3234500574054,0.00119715040247943,0.0741015446312265,0.00907904849954986,0.0774835123134506
"271",636,314817,"t","MAU","tir",0.38066828716992,0.0150885835246842,0.0396370909614257,"french",15.0885835246842,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.917159977281199
"272",637,314817,"t","MAU","terre",0.388612312975243,0.0162114727217609,0.0417163125832137,"french",16.2114727217609,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.882587798544445
"273",638,314817,"t","MAU","tasse",0.593014694916048,0.0397583982742571,0.0670445414171155,"french",39.7583982742571,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.461443633268757
"274",639,314817,"k","MAU","quitte",0.408139333381171,0.0290052382319174,0.0710670005550009,"french",29.0052382319174,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.394560346360323
"275",640,314817,"k","MAU","quelle",0.496264706515499,0.0362647065154994,0.0730753286288087,"french",36.2647065154994,0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.361166947406527
"276",641,314817,"p","MAU","pile",0.486112184270953,0.0148099989905881,0.0304662163792488,"french",14.8099989905881,0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.06964834692153
"277",642,314817,"p","MAU","pere",0.384179889118105,0.0120972920911577,0.0314886136255789,"french",12.0972920911577,0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.05264847544574
"278",643,314817,"p","MAU","patte",0.625825777973235,0.010664552238806,0.0170407685559768,"french",10.664552238806,0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.29287947192686
"279",767,314809,"t","MAU","tiro",0.436034974167623,0.0180477037887485,0.0413904958500199,"spanish",18.0477037887485,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.888005303930771
"280",768,314809,"t","MAU","tema",0.348629277927006,0.0231283365138626,0.0663407750817332,"spanish",23.1283365138626,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.473145481345358
"281",769,314809,"t","MAU","talla",0.366044051377727,0.0158210390355913,0.0432216804945843,"spanish",15.8210390355913,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.857557350634941
"282",770,314809,"k","MAU","quiso",0.394228250574053,0.0381462830080367,0.0967619214312782,"spanish",38.1462830080367,0.000161998773301851,0.0829977918085703,0.172892982621084,0.0326809769563876
"283",771,314809,"k","MAU","queja",0.359253125,0.0258996268656717,0.0720929758528104,"spanish",25.8996268656717,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.377500980969123
"284",772,314809,"p","MAU","piso",0.463860874712974,0.0133306902985074,0.0287385529265777,"spanish",13.3306902985074,0.000161998773301851,0.0829977918085703,0.172892982621084,-1.09837500552146
"285",773,314809,"p","MAU","pena",0.333133531859931,0.0152936710677383,0.0459085309796092,"spanish",15.2936710677383,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.812881845997135
"286",774,314809,"p","MAU","pato",0.491399824196326,0.0151764781859931,0.0308841750418082,"spanish",15.1764781859931,0.000161998773301851,0.0829977918085703,0.172892982621084,-1.06269875509584
"287",775,314809,"k","MAU","cama",0.431391895091848,0.0276868183122847,0.0641802004796355,"spanish",27.6868183122847,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.509070353679832
"288",776,314809,"t","MAU","tir",0.493603221871412,0.0474631171067739,0.0961564167406071,"french",47.4631171067739,0.000161998773301851,0.0829977918085703,0.172892982621084,0.0226129706541913
"289",777,314809,"t","MAU","terre",0.455800588404133,0.0268371699196325,0.0588791910374576,"french",26.8371699196325,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.59721268732996
"290",778,314809,"t","MAU","tasse",0.591297969288174,0.0269543628013778,0.0455850758862344,"french",26.9543628013778,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.81826008330685
"291",779,314809,"k","MAU","quitte",0.48606519087256,0.105825172215844,0.217718063755752,"french",105.825172215844,0.000161998773301851,0.0829977918085703,0.172892982621084,2.04387465055526
"292",780,314809,"k","MAU","quelle",0.487991159586682,0.0838931588728644,0.171915325154497,"french",83.8931588728644,0.000161998773301851,0.0829977918085703,0.172892982621084,1.2822913498806
"293",781,314809,"p","MAU","pile",0.524878383323766,0.0448783833237658,0.0855024416124279,"french",44.8783833237658,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.15453559712167
"294",782,314809,"p","MAU","pere",0.607972850889782,0.0509203071182548,0.0837542450188883,"french",50.9203071182548,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.183603669743415
"295",783,314809,"p","MAU","patte",0.600267987809052,0.0254071143767124,0.042326285746883,"french",25.4071143767124,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.872445492876777
"296",784,314809,"t","MAU","tipping",0.662828335246843,0.132828335246843,0.200396283899626,"english",132.828335246843,0.000161998773301851,0.0829977918085703,0.172892982621084,1.75585741230159
"297",785,314809,"t","MAU","teller",0.606277746830511,0.120733790942702,0.199139406936627,"english",120.733790942702,0.000161998773301851,0.0829977918085703,0.172892982621084,1.73495873822107
"298",786,314809,"t","MAU","tacky",0.595444356343283,0.0719857276119403,0.120894130316418,"english",71.9857276119403,0.000161998773301851,0.0829977918085703,0.172892982621084,0.433938365849977
"299",787,314809,"p","MAU","penny",0.477927755453502,0.0583620551090701,0.122114805936916,"english",58.3620551090701,0.000161998773301851,0.0829977918085703,0.172892982621084,0.454235103479689
"300",788,314809,"p","MAU","pass",0.642582716862622,0.0899432405281284,0.13997145918781,"english",89.9432405281284,0.000161998773301851,0.0829977918085703,0.172892982621084,0.751145928839075
"301",789,314809,"p","MAU","parrot",0.634570156429393,0.0789561782433984,0.124424663598537,"english",78.9561782433984,0.000161998773301851,0.0829977918085703,0.172892982621084,0.492642174230209
"302",790,314809,"k","MAU","kitten",0.614366353329506,0.0779332663605051,0.126851455875069,"english",77.9332663605051,0.000161998773301851,0.0829977918085703,0.172892982621084,0.532993570859632
"303",791,314809,"k","MAU","kennel",0.544293796641791,0.0776988805970148,0.142751729077945,"english",77.6988805970148,0.000161998773301851,0.0829977918085703,0.172892982621084,0.797374761095786
"304",792,314809,"k","MAU","cabbage",0.771464911021814,0.0509789035591274,0.0660806510196364,"english",50.9789035591274,0.000161998773301851,0.0829977918085703,0.172892982621084,-0.477470684332045
"305",793,314806,"t","MAU","tipping",0.651023540470724,0.0776402841561424,0.119258796847814,"english",77.6402841561424,0.0111423069559796,0.477534207222169,0.00535756715210871,0.406746920561833
"306",794,314806,"t","MAU","teller",0.52433659586682,0.0543365958668197,0.103629226521929,"english",54.3365958668197,0.0111423069559796,0.477534207222169,0.00535756715210871,0.1468668321562
"307",795,314806,"t","MAU","tacky",0.614659335533869,0.0758823909299655,0.123454386101623,"english",75.8823909299655,0.0111423069559796,0.477534207222169,0.00535756715210871,0.476508921913068
"308",796,314806,"p","MAU","penny",0.512304334098737,0.0246105051664753,0.0480388384958151,"english",24.6105051664753,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.777460238486538
"309",797,314806,"p","MAU","pass",0.570269742257622,0.0204500083469337,0.0358602374132192,"english",20.4500083469337,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.979959466552985
"310",798,314806,"p","MAU","parrot",0.596143310018836,0.0635260117680826,0.106561644994515,"english",63.5260117680826,0.0111423069559796,0.477534207222169,0.00535756715210871,0.195625509202865
"311",799,314806,"k","MAU","kitten",0.472511028989667,0.0949262342135476,0.200897393689457,"english",94.9262342135476,0.0111423069559796,0.477534207222169,0.00535756715210871,1.76418959634548
"312",800,314806,"k","MAU","kennel",0.482489240815155,0.0819838906429391,0.169918588245469,"english",81.9838906429391,0.0111423069559796,0.477534207222169,0.00535756715210871,1.24909068258
"313",801,314806,"k","MAU","cabbage",0.475039753157291,0.0550397531572905,0.115863467828694,"english",55.0397531572905,0.0111423069559796,0.477534207222169,0.00535756715210871,0.350291215941869
"314",802,314806,"t","MAU","tir",0.406857663605052,0.0201571756601608,0.0495435565390455,"french",20.1571756601608,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.752440596234912
"315",803,314806,"t","MAU","terre",0.406291911920386,0.0205087543053961,0.0504778798289611,"french",20.5087543053961,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.73690517113237
"316",804,314806,"t","MAU","tasse",0.56354508467279,0.0205673507462686,0.0364963714628273,"french",20.5673507462686,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.969382171745578
"317",805,314806,"k","MAU","quitte",0.450776632462687,0.0463497847301952,0.102822066168285,"french",46.3497847301952,0.0111423069559796,0.477534207222169,0.00535756715210871,0.133445803958443
"318",806,314806,"k","MAU","quelle",0.520005112657865,0.0339859357060849,0.0653569260740054,"french",33.9859357060849,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.489504393444345
"319",807,314806,"p","MAU","pile",0.657977733926521,0.0086136768082663,0.0130911372287078,"french",8.6136768082663,0.0111423069559796,0.477534207222169,0.00535756715210871,-1.35855181717363
"320",808,314806,"p","MAU","pere",0.521648859070034,0.0155280568312285,0.0297672592611647,"french",15.5280568312285,0.0111423069559796,0.477534207222169,0.00535756715210871,-1.08127022991972
"321",809,314806,"p","MAU","patte",0.582127824592961,0.0167585820895523,0.0287884917737274,"french",16.7585820895523,0.0111423069559796,0.477534207222169,0.00535756715210871,-1.09754464923261
"322",810,314806,"t","MAU","tiro",0.410488303673938,0.0232041905855339,0.0565282625055393,"spanish",23.2041905855339,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.636302662420216
"323",811,314806,"t","MAU","tema",0.508964796211252,0.0141803386911595,0.0278611385241541,"spanish",14.1803386911595,0.0111423069559796,0.477534207222169,0.00535756715210871,-1.11296418025345
"324",812,314806,"t","MAU","talla",0.470064718580117,0.0176961251435132,0.0376461462518742,"spanish",17.6961251435132,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.950264335004461
"325",813,314806,"k","MAU","quiso",0.449501930252583,0.0370915470723308,0.0825169917546034,"spanish",37.0915470723308,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.204176051517084
"326",814,314806,"k","MAU","queja",0.509862815729047,0.0355094431687716,0.0696450929020918,"spanish",35.5094431687716,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.41820306198448
"327",815,314806,"p","MAU","piso",0.435911750143513,0.0149713906429392,0.03434500363436,"spanish",14.9713906429392,0.0111423069559796,0.477534207222169,0.00535756715210871,-1.00515395880035
"328",816,314806,"p","MAU","pena",0.506869743828932,0.0368697438289324,0.0727400762776163,"spanish",36.8697438289324,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.366741343173619
"329",817,314806,"p","MAU","pato",0.50015022428013,0.0170531607201599,0.0340960773229777,"spanish",17.0531607201599,0.0111423069559796,0.477534207222169,0.00535756715210871,-1.0092929716113
"330",818,314806,"k","MAU","cama",0.439751194747417,0.0397511947474166,0.0903947396214553,"spanish",39.7511947474166,0.0111423069559796,0.477534207222169,0.00535756715210871,-0.0731890973406048
"331",819,314805,"t","MAU","tiro",0.436527931257176,0.0229991030424799,0.0526864408796105,"spanish",22.9991030424799,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.700182405942757
"332",820,314805,"t","MAU","tema",0.42566294489093,0.0201571756601607,0.0473547812937434,"spanish",20.1571756601607,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.788834373695775
"333",821,314805,"t","MAU","talla",0.397020888346728,0.017020888346728,0.0428715184674697,"spanish",17.020888346728,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.863379656473517
"334",822,314805,"k","MAU","quiso",0.570284996555683,0.0576179965556831,0.101033688250042,"spanish",57.6179965556831,0.00859107632141193,0.503023632802578,0.0357792421600493,0.10370961788262
"335",823,314805,"k","MAU","queja",0.381464911021814,0.0450020665901264,0.117971706675671,"spanish",45.0020665901264,0.00859107632141193,0.503023632802578,0.0357792421600493,0.385345877491022
"336",824,314805,"p","MAU","piso",0.431033366819747,0.017578932261768,0.0407832284341905,"spanish",17.578932261768,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.898102619878749
"337",825,314805,"p","MAU","pena",0.359881888633754,0.0107817451205511,0.0299591212035777,"spanish",10.7817451205511,0.00859107632141193,0.503023632802578,0.0357792421600493,-1.0780800527417
"338",826,314805,"p","MAU","pato",0.468095615671642,0.0103715700344432,0.0221569476132813,"spanish",10.3715700344432,0.00859107632141193,0.503023632802578,0.0357792421600493,-1.20781039849818
"339",827,314805,"k","MAU","cama",0.458012070470513,0.0287648568819531,0.0628037091957055,"spanish",28.7648568819531,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.531957910349568
"340",828,314805,"t","MAU","tipping",0.636391665470723,0.063284156142365,0.099442151077757,"english",63.284156142365,0.00859107632141193,0.503023632802578,0.0357792421600493,0.077246393852125
"341",829,314805,"t","MAU","teller",0.442168892849753,0.0645527879065946,0.145991246671731,"english",64.5527879065946,0.00859107632141193,0.503023632802578,0.0357792421600493,0.85123971714454
"342",830,314805,"t","MAU","tacky",0.563359529276693,0.0833595292766934,0.147968614969059,"english",83.3595292766934,0.00859107632141193,0.503023632802578,0.0357792421600493,0.884118333587951
"343",831,314805,"p","MAU","penny",0.420514298776497,0.0508170183696757,0.120844923745827,"english",50.8170183696757,0.00859107632141193,0.503023632802578,0.0357792421600493,0.433120185461861
"344",832,314805,"p","MAU","pass",0.575169507241303,0.0367657350846539,0.0639215650721716,"english",36.7657350846539,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.513370804118014
"345",833,314805,"p","MAU","parrot",0.540960045587141,0.0416680733495077,0.0770261569027385,"english",41.6680733495077,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.295474699974497
"346",834,314805,"k","MAU","kitten",0.503106529850746,0.101723421354765,0.202190620314434,"english",101.723421354765,0.00859107632141193,0.503023632802578,0.0357792421600493,1.78569267305329
"347",835,314805,"k","MAU","kennel",0.327935562571757,0.0960981630309989,0.293039773659715,"english",96.0981630309989,0.00859107632141193,0.503023632802578,0.0357792421600493,3.29628352812285
"348",836,314805,"k","MAU","cabbage",0.657109701492537,0.0717220436280138,0.10914774727128,"english",71.7220436280138,0.00859107632141193,0.503023632802578,0.0357792421600493,0.238625826825073
"349",837,314805,"t","MAU","terre",0.368712693942128,0.0311147101033296,0.0843874122441068,"french",31.1147101033296,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.173075705696136
"350",838,314805,"t","MAU","tasse",0.577396652554535,0.0235850674512055,0.0408472535246953,"french",23.5850674512055,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.897038045112224
"351",839,314805,"k","MAU","quitte",0.434906035436639,0.0687026198224028,0.157971180495176,"french",68.7026198224028,0.00859107632141193,0.503023632802578,0.0357792421600493,1.05043561288675
"352",840,314805,"k","MAU","quelle",0.548334550803674,0.0546704793340987,0.0997027804539587,"french",54.6704793340987,0.00859107632141193,0.503023632802578,0.0357792421600493,0.0815799989299451
"353",841,314805,"p","MAU","pile",0.751448091274397,0.0400799655568314,0.0533369716714016,"french",40.0799655568314,0.00859107632141193,0.503023632802578,0.0357792421600493,-0.68936572985018
"354",842,314805,"p","MAU","pere",0.608182821469575,0.0203915614236511,0.0335286704980883,"french",20.3915614236511,0.00859107632141193,0.503023632802578,0.0357792421600493,-1.0187275070937
"355",843,314805,"p","MAU","patte",0.744060748926916,0.0238020917256867,0.0319894467757022,"french",23.8020917256867,0.00859107632141193,0.503023632802578,0.0357792421600493,-1.0443208912181
"356",844,314804,"t","MAU","tipping",0.531100311761605,0.0608745617501236,0.11461970630032,"english",60.8745617501236,0.0146447594867628,0.993861037073453,0.0139589475941256,0.32961061825365
"357",845,314804,"t","MAU","teller",0.447632391552366,0.0565141500960279,0.126251252506638,"english",56.5141500960279,0.0146447594867628,0.993861037073453,0.0139589475941256,0.523013712092121
"358",846,314804,"t","MAU","tacky",0.583864036845302,0.101478398469248,0.173804845075832,"english",101.478398469248,0.0146447594867628,0.993861037073453,0.0139589475941256,1.31370927078067
"359",847,314804,"p","MAU","pass",0.34,0.0668476248564869,0.196610661342608,"english",66.8476248564869,0.0146447594867628,0.993861037073453,0.0139589475941256,1.69291211666804
"360",848,314804,"p","MAU","parrot",0.418182821469575,0.0439473306544202,0.105091190738015,"english",43.9473306544202,0.0146447594867628,0.993861037073453,0.0139589475941256,0.17117558676688
"361",849,314804,"k","MAU","kitten",0.403434841417911,0.081888526119403,0.202978319452028,"english",81.888526119403,0.0146447594867628,0.993861037073453,0.0139589475941256,1.79879011061854
"362",850,314804,"k","MAU","kennel",0.303796456761089,0.0766859373798888,0.252425384408601,"english",76.6859373798888,0.0146447594867628,0.993861037073453,0.0139589475941256,2.62096930968655
"363",851,314804,"k","MAU","cabbage",0.636480613135323,0.0375991139810135,0.0590734630483072,"english",37.5991139810135,0.0146447594867628,0.993861037073453,0.0139589475941256,-0.593982436830321
"364",852,314804,"t","MAU","tir",0.279773589982779,0.0276868183122847,0.0989615149664018,"french",27.6868183122847,0.0146447594867628,0.993861037073453,0.0139589475941256,0.0692546351213644
"365",853,314804,"t","MAU","terre",0.738310239667049,0.0290052382319174,0.0392859758317827,"french",29.0052382319174,0.0146447594867628,0.993861037073453,0.0139589475941256,-0.922998130795955
"366",854,314804,"t","MAU","tasse",0.492392458381171,0.0221494546498279,0.0449833344780466,"french",22.1494546498279,0.0146447594867628,0.993861037073453,0.0139589475941256,-0.828265515772142
"367",855,314804,"k","MAU","quitte",0.561987945007265,0.0742836357599388,0.132180123114524,"french",74.2836357599388,0.0146447594867628,0.993861037073453,0.0139589475941256,0.62159578348606
"368",856,314804,"k","MAU","quelle",0.410460871439438,0.0562525832376579,0.137047370777114,"french",56.2525832376579,0.0146447594867628,0.993861037073453,0.0139589475941256,0.702525759580869
"369",857,314804,"p","MAU","pile",0.506347947761194,0.0331655855338692,0.0654995950521969,"french",33.1655855338692,0.0146447594867628,0.993861037073453,0.0139589475941256,-0.487132170415044
"370",858,314804,"p","MAU","pere",0.349779769189666,0.0232153040106554,0.0663712028412571,"french",23.2153040106554,0.0146447594867628,0.993861037073453,0.0139589475941256,-0.47263954492675
"371",859,314804,"p","MAU","patte",0.531885542828847,0.0180247028549557,0.0338883113067726,"french",18.0247028549557,0.0146447594867628,0.993861037073453,0.0139589475941256,-1.01274759317372
"372",860,314804,"t","MAU","tiro",0.453231214485105,0.0251697186380843,0.0555339478695844,"spanish",25.1697186380843,0.0146447594867628,0.993861037073453,0.0139589475941256,-0.652835591356018
"373",861,314804,"t","MAU","tema",0.525208761085278,0.0406073335246843,0.0773165577831838,"spanish",40.6073335246843,0.0146447594867628,0.993861037073453,0.0139589475941256,-0.290646070337877
"374",862,314804,"t","MAU","talla",0.414081759471871,0.0175789322617681,0.0424528051759359,"spanish",17.5789322617681,0.0146447594867628,0.993861037073453,0.0139589475941256,-0.870341795863888
"375",863,314804,"k","MAU","quiso",0.504053150114811,0.0759409873708381,0.150660674084748,"spanish",75.9409873708381,0.0146447594867628,0.993861037073453,0.0139589475941256,0.928880444534775
"376",864,314804,"k","MAU","queja",0.430655015786452,0.0506550157864524,0.117623187771185,"spanish",50.6550157864524,0.0146447594867628,0.993861037073453,0.0139589475941256,0.379550892611696
"377",865,314804,"p","MAU","pena",0.378160211366281,0.0136989942064127,0.0362253716669946,"spanish",13.6989942064127,0.0146447594867628,0.993861037073453,0.0139589475941256,-0.973888210582889
"378",866,314804,"p","MAU","pato",0.423885978760046,0.0142388874825801,0.0335913151084444,"spanish",14.2388874825801,0.0146447594867628,0.993861037073453,0.0139589475941256,-1.01768588620854
"379",867,314804,"k","MAU","cama",0.412715427669346,0.0427154276693457,0.103498499948415,"spanish",42.7154276693457,0.0146447594867628,0.993861037073453,0.0139589475941256,0.144693181008188
"380",868,314803,"t","MAU","tipping",0.439688920286127,0.0606321608791836,0.137897859331382,"english",60.6321608791836,0.00227936860608056,0.55053388925698,0.0220790105897569,0.71666722579284
"381",869,314803,"t","MAU","teller",0.444722585390356,0.0547225853903559,0.123048811074713,"english",54.7225853903559,0.00227936860608056,0.55053388925698,0.0220790105897569,0.469765238519934
"382",870,314803,"t","MAU","tacky",0.542061100746269,0.0620611007462687,0.114490969119215,"english",62.0611007462687,0.00227936860608056,0.55053388925698,0.0220790105897569,0.327470045652543
"383",871,314803,"p","MAU","penny",0.44,0.0399034873708382,0.0906897440246322,"english",39.9034873708381,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.0682839228041883
"384",872,314803,"p","MAU","pass",0.518118997222302,0.0859665748032716,0.165920522629258,"english",85.9665748032716,0.00227936860608056,0.55053388925698,0.0220790105897569,1.18261299802897
"385",873,314803,"p","MAU","parrot",0.427392458381171,0.027392458381171,0.0640920489915173,"english",27.392458381171,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.510536089208551
"386",874,314803,"k","MAU","kitten",0.526738590700344,0.0924651836969,0.175542831547542,"english",92.4651836969,0.00227936860608056,0.55053388925698,0.0220790105897569,1.34260757498854
"387",875,314803,"k","MAU","kennel",0.540109723019518,0.123872876004592,0.229347613503555,"english",123.872876004592,0.00227936860608056,0.55053388925698,0.0220790105897569,2.23724454835542
"388",876,314803,"k","MAU","cabbage",0.752255901980482,0.130728659586682,0.173782165407423,"english",130.728659586682,0.00227936860608056,0.55053388925698,0.0220790105897569,1.31333216545351
"389",877,314803,"t","MAU","tir",0.425306905883715,0.0195579100473493,0.0459854043674916,"french",19.5579100473493,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.811603636652772
"390",878,314803,"t","MAU","terre",0.568310239667049,0.0254894517795637,0.0448512977603518,"french",25.4894517795637,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.83046095129288
"391",879,314803,"t","MAU","tasse",0.481323532577497,0.0202157721010333,0.0420003817240712,"french",20.2157721010333,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.877864449667919
"392",880,314803,"k","MAU","quitte",0.49572588978186,0.0732647529248898,0.147792871897672,"french",73.2647529248898,0.00227936860608056,0.55053388925698,0.0220790105897569,0.881196172327185
"393",881,314803,"k","MAU","quelle",0.609547025688863,0.0960395665901262,0.157558912672225,"french",96.0395665901262,0.00227936860608056,0.55053388925698,0.0220790105897569,1.04358064528103
"394",882,314803,"p","MAU","pile",0.436738882370905,0.0171715391067455,0.0393176330294366,"french",17.1715391067455,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.922471751941423
"395",883,314803,"p","MAU","pere",0.518628178978099,0.0429089067455268,0.0827353940352301,"french",42.9089067455268,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.200544575870997
"396",884,314803,"p","MAU","patte",0.457038190436441,0.0391729642988199,0.0857104835405818,"french",39.1729642988199,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.151076387843781
"397",885,314803,"t","MAU","tiro",0.303783205367394,0.0150885835246842,0.0496689193414632,"spanish",15.0885835246842,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.750356130987577
"398",886,314803,"t","MAU","tema",0.458725297789897,0.0241710318599312,0.0526917350675565,"spanish",24.1710318599312,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.700094377033277
"399",887,314803,"t","MAU","talla",0.436288892078071,0.0304701492537314,0.0698393880912258,"spanish",30.4701492537314,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.414972426088795
"400",888,314803,"k","MAU","quiso",0.474673295780712,0.052502411021814,0.110607467259057,"spanish",52.502411021814,0.00227936860608056,0.55053388925698,0.0220790105897569,0.262897265614576
"401",889,314803,"k","MAU","queja",0.384092214408726,0.0266613805970149,0.0694140094405654,"spanish",26.661380597015,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.4220453934855
"402",890,314803,"p","MAU","piso",0.35292862346734,0.0162698429507707,0.0460995279751695,"spanish",16.2698429507707,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.809706050690132
"403",891,314803,"p","MAU","pato",0.430145342996556,0.0383806687715271,0.0892272098173906,"spanish",38.3806687715271,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.0926021549212115
"404",892,314803,"k","MAU","cama",0.507939588117107,0.0336343570608496,0.0662172389152214,"spanish",33.6343570608496,0.00227936860608056,0.55053388925698,0.0220790105897569,-0.475199574273377
"405",943,314799,"t","MAU","tir",0.463621077645307,0.0175789322617681,0.0379165941959542,"french",17.5789322617681,0.00213274091285272,0.885897733028233,0.0026692544130566,-0.94576747206126
"406",944,314799,"t","MAU","terre",0.396121950344432,0.0158210390355913,0.0399398190931726,"french",15.8210390355913,0.00213274091285272,0.885897733028233,0.0026692544130566,-0.912126376740629
"407",945,314799,"t","MAU","tasse",0.718509525688864,0.0162605123421355,0.0226308932042981,"french",16.2605123421355,0.00213274091285272,0.885897733028233,0.0026692544130566,-1.19992988614085
"408",946,314799,"k","MAU","quitte",0.402694517795637,0.0440645235361653,0.109424195237064,"french",44.0645235361653,0.00213274091285272,0.885897733028233,0.0026692544130566,0.243222454901823
"409",947,314799,"k","MAU","quelle",0.445267648536165,0.0263683983926521,0.0592192100174789,"french",26.3683983926521,0.00213274091285272,0.885897733028233,0.0026692544130566,-0.591559034622618
