"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","","1","10","11","12","13","14","15","16","2","3","4","5","6","7","8","9","age","cabbage","cama","Condition_Id","cookie","copy_of_copy_of_parrot_recording","copy_of_copy_of_pocket","copy_of_parrot_recording","copy_of_pepper","copy_of_pocket","copy_of_pool_recording","copy_of_puppy_recording","copy_of_recording","copy_of_recording_2","country of origin","country_current","country_now","country_origin","current_age","Do you speak a third language?","kennel","kitten","L2","l3","language","new","parrot_recording","pass","pato","patte_object","patte_recording","peche_recording","pena","penny","pepper","pere_recording","pere_recordingg","pile","pile_recording","pipe_recording","piso","piso_recording","poche","poche_recording","pocket","pomme_recording.","pool_recording","poudre_recording","pour_recording","prolific_id","puppy_recording","puro_recording","queja","quelle_ojb","quete","quiso","quitte_obj","recording_1","self_prof","sex","tacky","talla","tasse","teller","tema","terre","test","tipping","tir","tiro","v","completed","crowdsourcing_code","crowdsourcing_subj_id","end_time","exp_subject_id","group_name","rec_session_id","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
1,"block_1",4,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_quelle.wav","blockNr_1_taskNr_4_trialNr_1_patte.wav","","blockNr_1_taskNr_4_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_tasse.wav","","","blockNr_1_taskNr_4_trialNr_1_terre.wav","","","blockNr_1_taskNr_4_trialNr_1_tir.wav","","","yes","","&quot;&quot;","2021-09-28T13:36:31.000Z",288217,"group_1",314768,"session_1",1,"2021-09-28T13:19:33.000Z","60","60","","13.1 ms","95.5 ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","16","","","1","","","","","","","","","","","","","Mexico","Mexico","22","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","6147cd3ee88ba163305b9295","","","","","","","","","6","Female","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:36:31.000Z",288217,"group_1",314768,"session_1",1,"2021-09-28T13:19:33.000Z","60","60","","13.1 ms","95.5 ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:36:31.000Z",288217,"group_1",314768,"session_1",1,"2021-09-28T13:19:33.000Z","60","60","","13.1 ms","95.5 ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:29:13.000Z",288216,"group_1",314767,"session_1",1,"2021-09-28T13:19:23.000Z","59","59","","23.5 ms","122.6 ms",true
1,"block_1",6,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_kennel.wav","""times=1632835166992;1632835582130;1632835702102;1632835702669;1632835703303---values=[object Object];[object Object];[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_6_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_6_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_tacky.wav","","","blockNr_1_taskNr_6_trialNr_1_teller.wav","","","","blockNr_1_taskNr_6_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-28T13:29:13.000Z",288216,"group_1",314767,"session_1",1,"2021-09-28T13:19:23.000Z","59","59","","23.5 ms","122.6 ms",true
1,"block_1",5,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_quelle.wav","blockNr_1_taskNr_5_trialNr_1_patte.wav","","blockNr_1_taskNr_5_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_tasse.wav","","","blockNr_1_taskNr_5_trialNr_1_terre.wav","","","blockNr_1_taskNr_5_trialNr_1_tir.wav","","","yes","","&quot;&quot;","2021-09-28T13:29:13.000Z",288216,"group_1",314767,"session_1",1,"2021-09-28T13:19:23.000Z","59","59","","23.5 ms","122.6 ms",true
1,"block_1",4,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pato.wav","","","","blockNr_1_taskNr_4_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_queja.wav","","","blockNr_1_taskNr_4_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_talla.wav","","","blockNr_1_taskNr_4_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_4_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-28T13:29:13.000Z",288216,"group_1",314767,"session_1",1,"2021-09-28T13:19:23.000Z","59","59","","23.5 ms","122.6 ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","18","","","1","","","","","","","","","","","","","Mexico","Mexico","24","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","614b6c902f2b7ffc66a055e5","","","","","","","","","4","Male","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:29:13.000Z",288216,"group_1",314767,"session_1",1,"2021-09-28T13:19:23.000Z","59","59","","23.5 ms","122.6 ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:29:13.000Z",288216,"group_1",314767,"session_1",1,"2021-09-28T13:19:23.000Z","59","59","","23.5 ms","122.6 ms",true
1,"block_1",2,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","","&quot;&quot;","",288214,"group_1",314765,"session_1",1,"2021-09-28T13:17:34.000Z","57","57","","NaN ms","NaN ms",true
1,"block_1",1,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","16","","","1","","","","","","","","","","","","","Mexico","Mexico","20","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","614cc939f1ab4bc30da355c3 ","","","","","","","","","5","Female","","","","","","","","","","","","no","","&quot;&quot;","",288214,"group_1",314765,"session_1",1,"2021-09-28T13:17:34.000Z","57","57","","NaN ms","NaN ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:29:39.000Z",288213,"group_1",314764,"session_1",1,"2021-09-28T13:17:28.000Z","56","56","","7.4 ms","20.1 ms",true
1,"block_1",6,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_kennel.wav","""times=1632835050791;1632835551309---values=[object Object];[object Object]""","","","","","blockNr_1_taskNr_6_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_6_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_tacky.wav","","","blockNr_1_taskNr_6_trialNr_1_teller.wav","","","","blockNr_1_taskNr_6_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-28T13:29:39.000Z",288213,"group_1",314764,"session_1",1,"2021-09-28T13:17:28.000Z","56","56","","7.4 ms","20.1 ms",true
1,"block_1",5,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pato.wav","","","","blockNr_1_taskNr_5_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_queja.wav","","","blockNr_1_taskNr_5_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_talla.wav","","","blockNr_1_taskNr_5_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_5_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-28T13:29:39.000Z",288213,"group_1",314764,"session_1",1,"2021-09-28T13:17:28.000Z","56","56","","7.4 ms","20.1 ms",true
1,"block_1",4,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_quelle.wav","blockNr_1_taskNr_4_trialNr_1_patte.wav","","blockNr_1_taskNr_4_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_tasse.wav","","","blockNr_1_taskNr_4_trialNr_1_terre.wav","","","","","","yes","","&quot;&quot;","2021-09-28T13:29:39.000Z",288213,"group_1",314764,"session_1",1,"2021-09-28T13:17:28.000Z","56","56","","7.4 ms","20.1 ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","8","","","1","","","","","","","","","","","","","Mexico","Mexico","23","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","614d161965ce210643045eb4","","","","","","","","","5","Female","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:29:39.000Z",288213,"group_1",314764,"session_1",1,"2021-09-28T13:17:28.000Z","56","56","","7.4 ms","20.1 ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:29:39.000Z",288213,"group_1",314764,"session_1",1,"2021-09-28T13:17:28.000Z","56","56","","7.4 ms","20.1 ms",true
1,"block_1",6,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_kennel.wav","""times=1632835047984;1632835800954;1632835865964---values=[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_6_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_6_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_tacky.wav","","","blockNr_1_taskNr_6_trialNr_1_teller.wav","","","","blockNr_1_taskNr_6_trialNr_1_tipping.wav","","","","no","","&quot;&quot;","",288212,"group_1",314763,"session_1",1,"2021-09-28T13:17:26.000Z","55","55","","NaN ms","NaN ms",true
1,"block_1",5,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pato.wav","","","","blockNr_1_taskNr_5_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_queja.wav","","","blockNr_1_taskNr_5_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_talla.wav","","","blockNr_1_taskNr_5_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_5_trialNr_1_tiro.wav","","no","","&quot;&quot;","",288212,"group_1",314763,"session_1",1,"2021-09-28T13:17:26.000Z","55","55","","NaN ms","NaN ms",true
1,"block_1",4,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_quelle.wav","blockNr_1_taskNr_4_trialNr_1_patte.wav","","blockNr_1_taskNr_4_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_tasse.wav","","","blockNr_1_taskNr_4_trialNr_1_terre.wav","","","","","","no","","&quot;&quot;","",288212,"group_1",314763,"session_1",1,"2021-09-28T13:17:26.000Z","55","55","","NaN ms","NaN ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","Mexico","Mexico","25","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","614ca52e4fde46b0df5c728d","","","","","","","","","","Female","","","","","","","","","","","","no","","&quot;&quot;","",288212,"group_1",314763,"session_1",1,"2021-09-28T13:17:26.000Z","55","55","","NaN ms","NaN ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","","&quot;&quot;","",288212,"group_1",314763,"session_1",1,"2021-09-28T13:17:26.000Z","55","55","","NaN ms","NaN ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:28:03.000Z",288210,"group_1",314761,"session_1",1,"2021-09-28T13:17:04.000Z","58","58","","1.6 ms","3.4 ms",true
1,"block_1",6,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_pato.wav","","","","blockNr_1_taskNr_6_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_6_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_queja.wav","","","blockNr_1_taskNr_6_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_talla.wav","","","blockNr_1_taskNr_6_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_6_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-28T13:28:03.000Z",288210,"group_1",314761,"session_1",1,"2021-09-28T13:17:04.000Z","58","58","","1.6 ms","3.4 ms",true
1,"block_1",5,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_kennel.wav","""times=1632835027690;1632835450137;1632835565977---values=[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_5_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_5_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_tacky.wav","","","blockNr_1_taskNr_5_trialNr_1_teller.wav","","","","blockNr_1_taskNr_5_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-28T13:28:03.000Z",288210,"group_1",314761,"session_1",1,"2021-09-28T13:17:04.000Z","58","58","","1.6 ms","3.4 ms",true
1,"block_1",4,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_quelle.wav","blockNr_1_taskNr_4_trialNr_1_patte.wav","","blockNr_1_taskNr_4_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_tasse.wav","","","blockNr_1_taskNr_4_trialNr_1_terre.wav","","","blockNr_1_taskNr_4_trialNr_1_tir.wav","","","yes","","&quot;&quot;","2021-09-28T13:28:03.000Z",288210,"group_1",314761,"session_1",1,"2021-09-28T13:17:04.000Z","58","58","","1.6 ms","3.4 ms",true
1,"block_1",2,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:28:03.000Z",288210,"group_1",314761,"session_1",1,"2021-09-28T13:17:04.000Z","58","58","","1.6 ms","3.4 ms",true
1,"block_1",1,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","12","","","1","","","","","","","","","","","","","Mexico","Mexico","20","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","614e87551c0f524ad6c81128","","","","","","","","","4","Male","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:28:03.000Z",288210,"group_1",314761,"session_1",1,"2021-09-28T13:17:04.000Z","58","58","","1.6 ms","3.4 ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:23:03.000Z",288209,"group_1",314760,"session_1",1,"2021-09-28T13:16:16.000Z","54","54","","7.3 ms","1.9 ms",true
1,"block_1",6,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_6_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_quelle.wav","blockNr_1_taskNr_6_trialNr_1_patte.wav","","blockNr_1_taskNr_6_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_tasse.wav","","","blockNr_1_taskNr_6_trialNr_1_terre.wav","","","blockNr_1_taskNr_6_trialNr_1_tir.wav","","","yes","","&quot;&quot;","2021-09-28T13:23:03.000Z",288209,"group_1",314760,"session_1",1,"2021-09-28T13:16:16.000Z","54","54","","7.3 ms","1.9 ms",true
1,"block_1",5,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pato.wav","","","","blockNr_1_taskNr_5_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_queja.wav","","","blockNr_1_taskNr_5_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_talla.wav","","","blockNr_1_taskNr_5_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_5_trialNr_1_tiro.wav","","yes","","&quot;&quot;","2021-09-28T13:23:03.000Z",288209,"group_1",314760,"session_1",1,"2021-09-28T13:16:16.000Z","54","54","","7.3 ms","1.9 ms",true
1,"block_1",4,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_kennel.wav","""times=1632834977872;1632835095942---values=[object Object];[object Object]""","","","","","blockNr_1_taskNr_4_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_4_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_tacky.wav","","","blockNr_1_taskNr_4_trialNr_1_teller.wav","","","","blockNr_1_taskNr_4_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-28T13:23:03.000Z",288209,"group_1",314760,"session_1",1,"2021-09-28T13:16:16.000Z","54","54","","7.3 ms","1.9 ms",true
1,"block_1",2,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:23:03.000Z",288209,"group_1",314760,"session_1",1,"2021-09-28T13:16:16.000Z","54","54","","7.3 ms","1.9 ms",true
1,"block_1",1,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","6","","","1","","","","","","","","","","","","","Mexico","Mexico","22","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","614f7d1a2eef4c845cbc7845","","","","","","","","","6","Male","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:23:03.000Z",288209,"group_1",314760,"session_1",1,"2021-09-28T13:16:16.000Z","54","54","","7.3 ms","1.9 ms",true
1,"block_1",6,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_kennel.wav","""times=1632834998673;1632835431552;1632835533685---values=[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_6_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_6_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_tacky.wav","","","blockNr_1_taskNr_6_trialNr_1_teller.wav","","","","blockNr_1_taskNr_6_trialNr_1_tipping.wav","","","","no","","&quot;&quot;","",288208,"group_1",314759,"session_1",1,"2021-09-28T13:16:36.000Z","51","51","","NaN ms","NaN ms",true
1,"block_1",5,"Spanish_production","1","1","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_cama.wav","1","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_pato.wav","","","","blockNr_1_taskNr_5_trialNr_1_pena.wav","","","","","","","","blockNr_1_taskNr_5_trialNr_1_piso.wav","","","","","","","","","","","","blockNr_1_taskNr_5_trialNr_1_queja.wav","","","blockNr_1_taskNr_5_trialNr_1_quiso.wav","","","","","","blockNr_1_taskNr_5_trialNr_1_talla.wav","","","blockNr_1_taskNr_5_trialNr_1_tema.wav","","","","","blockNr_1_taskNr_5_trialNr_1_tiro.wav","","no","","&quot;&quot;","",288208,"group_1",314759,"session_1",1,"2021-09-28T13:16:36.000Z","51","51","","NaN ms","NaN ms",true
1,"block_1",4,"french_shadowing","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_patte.wav","","","","","","","","blockNr_1_taskNr_4_trialNr_1_pile_object.wav","","","","","","","","","","","","","","","","blockNr_1_taskNr_4_trialNr_1_quelle.wav","blockNr_1_taskNr_4_trialNr_1_patte.wav","","blockNr_1_taskNr_4_trialNr_1_quitte.wav","","","","","","blockNr_1_taskNr_4_trialNr_1_tasse.wav","","","blockNr_1_taskNr_4_trialNr_1_terre.wav","","","","","","no","","&quot;&quot;","",288208,"group_1",314759,"session_1",1,"2021-09-28T13:16:36.000Z","51","51","","NaN ms","NaN ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","5","","","1","","","","","","","","","","","","","Mexico","Mexico","25","no","","","English","7","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","614bb4f23c6700d9c9675b7f","","","","","","","","","5","Female","","","","","","","","","","","","no","","&quot;&quot;","",288208,"group_1",314759,"session_1",1,"2021-09-28T13:16:36.000Z","51","51","","NaN ms","NaN ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","","&quot;&quot;","",288208,"group_1",314759,"session_1",1,"2021-09-28T13:16:36.000Z","51","51","","NaN ms","NaN ms",true
1,"block_1",2,"Questionnaire","1","1","","","","","","","","","","","","","","","","","","8","","","1","","","","","","","","","","","","","Mexico","Mexico","21","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","614539b5f3b3cb2813d7e7da","","","","","","","","","","Male","","","","","","","","","","","","no","","&quot;&quot;","",288207,"group_1",314758,"session_1",1,"2021-09-28T13:16:28.000Z","53","53","","NaN ms","NaN ms",true
1,"block_1",1,"french_shadowing_instructions","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","","&quot;&quot;","",288207,"group_1",314758,"session_1",1,"2021-09-28T13:16:28.000Z","53","53","","NaN ms","NaN ms",true
1,"block_1",8,"task_7","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","&quot;&quot;","2021-09-28T13:24:37.000Z",288206,"group_1",314757,"session_1",1,"2021-09-28T13:16:32.000Z","52","52","","41.2 ms","186.2 ms",true
1,"block_1",6,"English_production","1","1","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_cabbage.wav","","1","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_kennel.wav","""times=1632834994609;1632835394174;1632835447654---values=[object Object];[object Object];[object Object]""","","","","","blockNr_1_taskNr_6_trialNr_1_parrot_recording.wav","blockNr_1_taskNr_6_trialNr_1_pass_recording.wav","","","","","","blockNr_1_taskNr_6_trialNr_1_penny.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","blockNr_1_taskNr_6_trialNr_1_tacky.wav","","","blockNr_1_taskNr_6_trialNr_1_teller.wav","","","","blockNr_1_taskNr_6_trialNr_1_tipping.wav","","","","yes","","&quot;&quot;","2021-09-28T13:24:37.000Z",288206,"group_1",314757,"session_1",1,"2021-09-28T13:16:32.000Z","52","52","","41.2 ms","186.2 ms",true
